Job Title,Company,Experience Required,Location,Rating,Salary Disclosure,Min Experience,Max Experience,Min Salary,Max Salary
Data Scientist,SAP,6-12 Yrs,New Delhi,4.2,Not Disclosed,6.0,12.0,,
Data Scientist,Genpact,7-12 Yrs,"New Delhi, Bangalore",3.8,Not Disclosed,7.0,12.0,,
Data Scientist,Confidential,6-11 Yrs,"New Delhi, Pune, Bangalore",Not Rated,Not Disclosed,6.0,11.0,,
Data Scientist,Neal Analytics,4-9 Yrs,"New Delhi, Pune, Bangalore",3.5,Not Disclosed,4.0,9.0,,
Data Scientist,Genpact,6-11 Yrs,"New Delhi, Bangalore",3.8,Not Disclosed,6.0,11.0,,
Data Scientist,Genpact,6-11 Yrs,"New Delhi, Bangalore",3.8,Not Disclosed,6.0,11.0,,
Data Scientist,Tavant Technologies,7-12 Yrs,"New Delhi, Bangalore",3.9,Not Disclosed,7.0,12.0,,
Data Scientist,Confidential,2-6 Yrs,"New Delhi, Pune, Bangalore",Not Rated,Not Disclosed,2.0,6.0,,
Data Scientist,Digital Glyde,3-7 Yrs,"New Delhi, Pune, Bangalore",3.7,Not Disclosed,3.0,7.0,,
Data Scientist,Comscore,2-4 Yrs,"New Delhi, Pune, Bangalore",3.8,Not Disclosed,2.0,4.0,,
Data Scientist,Intersoft Kk,2-5 Yrs,"New Delhi, Pune, Bangalore",3.0,Not Disclosed,2.0,5.0,,
Data Scientist,3SC,3-7 Yrs,"New Delhi, Pune, Bangalore",4.0,Not Disclosed,3.0,7.0,,
Data Scientist,Response Informatics,2-6 Yrs,"New Delhi, Pune, Bangalore",3.8,Not Disclosed,2.0,6.0,,
Data Scientist,S&P Global Inc.,4-5 Yrs,New Delhi,4.1,Not Disclosed,4.0,5.0,,
Data Scientist,TELUS International,3-7 Yrs,New Delhi,3.8,Not Disclosed,3.0,7.0,,
Data Scientist,Orange Business Services,3-5 Yrs,New Delhi,4.3,Not Disclosed,3.0,5.0,,
Data Scientist,EXL,4-9 Yrs,"New Delhi, Bangalore",3.7,Not Disclosed,4.0,9.0,,
Data Scientist,Confidential,3-8 Yrs,"New Delhi, Pune, Bangalore",Not Rated,Not Disclosed,3.0,8.0,,
Data Scientist,Roblox,5-8 Yrs,"New Delhi, Pune, Bangalore",4.4,Not Disclosed,5.0,8.0,,
Data Scientist,Inclusive Minds,3-8 Yrs,"New Delhi, Bangalore",2.5,Not Disclosed,3.0,8.0,,
Data Scientist,Systechcorp Inc,3-7 Yrs,"New Delhi, Pune, Bangalore",4.2,Not Disclosed,3.0,7.0,,
Data Scientist,Rapid Canvas,4-9 Yrs,"New Delhi, Pune, Bangalore",4.0,Not Disclosed,4.0,9.0,,
Data Scientist,Spearhead,6-11 Yrs,"New Delhi, Pune, Bangalore",1.4,Not Disclosed,6.0,11.0,,
Data Scientist,Spotflock Technologies,5-10 Yrs,New Delhi,2.0,Not Disclosed,5.0,10.0,,
Data Scientist,CODERS BRAIN,4-6 Yrs,"New Delhi, Pune, Bangalore",3.2,Not Disclosed,4.0,6.0,,
Data Scientist,Motivity Labs,5-7 Yrs,"New Delhi, Pune, Bangalore",3.2,Not Disclosed,5.0,7.0,,
Data Scientist,Response Informatics,4-8 Yrs,"New Delhi, Pune, Bangalore",3.8,Not Disclosed,4.0,8.0,,
Data Scientist,Neal Analytics,1-6 Yrs,"New Delhi, Pune, Bangalore",3.5,Not Disclosed,1.0,6.0,,
Data Scientist,Kanini Software Solutions,1-6 Yrs,"New Delhi, Pune, Bangalore",4.0,Not Disclosed,1.0,6.0,,
Data Scientist,Confidential,8-13 Yrs,"New Delhi, Bangalore",Not Rated,Disclosed,8.0,13.0,15.0,30.0
Data Scientist,Rapid Canvas,2-5 Yrs,"New Delhi, Pune, Bangalore",4.0,Not Disclosed,2.0,5.0,,
Data Scientist,Fort Technologies,1-3 Yrs,"New Delhi, Pune, Bangalore",4.7,Not Disclosed,1.0,3.0,,
Data Scientist,Confidential,3-7 Yrs,"New Delhi, Pune, Bangalore",Not Rated,Not Disclosed,3.0,7.0,,
Data Scientist,Confidential,2-5 Yrs,"New Delhi, Pune, Bangalore",Not Rated,Not Disclosed,2.0,5.0,,
Data Scientist,Gartner,3-6 Yrs,New Delhi,4.2,Not Disclosed,3.0,6.0,,
Data Scientist,Confidential,3-6 Yrs,"New Delhi, Pune, Bangalore",Not Rated,Not Disclosed,3.0,6.0,,
Data Scientist,Open Insights,3-6 Yrs,"New Delhi, Pune, Bangalore",4.2,Not Disclosed,3.0,6.0,,
Data Scientist,Patanjali Research Foundation,3-6 Yrs,"New Delhi, Pune, Bangalore",1.5,Not Disclosed,3.0,6.0,,
Data Scientist,LLP S3bglobal Technologies,6-10 Yrs,"New Delhi, Pune, Bangalore",4.1,Not Disclosed,6.0,10.0,,
Data Scientist,Course5 Intelligence,4-8 Yrs,"New Delhi, Bangalore",4.1,Not Disclosed,4.0,8.0,,
Data Scientist,Transaction Network Services,3-7 Yrs,"New Delhi, Bangalore",3.8,Not Disclosed,3.0,7.0,,
Data Scientist,Confidential,2-7 Yrs,"New Delhi, Bangalore",Not Rated,Not Disclosed,2.0,7.0,,
data scientist,Confidential,2-7 Yrs,"New Delhi, Pune, Bangalore",Not Rated,Not Disclosed,2.0,7.0,,
Data Scientist,The It Mind Services,4-12 Yrs,"New Delhi, Pune, Bangalore",3.7,Not Disclosed,4.0,12.0,,
Data Scientist,Systechcorp Inc,6-8 Yrs,"New Delhi, Pune, Bangalore",4.2,Not Disclosed,6.0,8.0,,
Data Scientist,Confidential,5-10 Yrs,"New Delhi, Bangalore",Not Rated,Not Disclosed,5.0,10.0,,
Data Scientist,Confidential,6-11 Yrs,"New Delhi, Bangalore",Not Rated,Not Disclosed,6.0,11.0,,
Data Scientist,Confidential,1-3 Yrs,New Delhi,Not Rated,Disclosed,1.0,3.0,7.0,11.0
Data Scientist,Bank Of America,2-8 Yrs,New Delhi,4.3,Not Disclosed,2.0,8.0,,
Data Scientist,Maruti Suzuki,2-5 Yrs,New Delhi,4.2,Not Disclosed,2.0,5.0,,
Data Scientist,EzeiaTech,1-2 Yrs,New Delhi,3.9,Not Disclosed,1.0,2.0,,
Data Scientist,aLTHEA.AI,1-2 Yrs,New Delhi,3.8,Not Disclosed,1.0,2.0,,
Data Scientist,Maruti Suzuki,4-7 Yrs,New Delhi,4.2,Not Disclosed,4.0,7.0,,
Data Scientist,Gartner,3-6 Yrs,New Delhi,4.2,Not Disclosed,3.0,6.0,,
Data Scientist,Confidential,2-4 Yrs,New Delhi,Not Rated,Not Disclosed,2.0,4.0,,
Data Scientist,Maruti Suzuki,4-7 Yrs,New Delhi,4.2,Not Disclosed,4.0,7.0,,
Data Scientist,Expergo Technologies,5-9 Yrs,New Delhi,1.9,Disclosed,5.0,9.0,15.0,20.0
Data Scientist,Bizcrum Infotech,2-3 Yrs,New Delhi,3.6,Not Disclosed,2.0,3.0,,
Data Scientist,Confidential,2-3 Yrs,New Delhi,Not Rated,Not Disclosed,2.0,3.0,,
Data Scientist,Yum! Digital & Technology,4-8 Yrs,New Delhi,4.2,Disclosed,4.0,8.0,15.0,22.5
Data Scientist,Maruti Suzuki,4-9 Yrs,New Delhi,4.2,Not Disclosed,4.0,9.0,,
Data Scientist,Bright Vision Technologies,2-5 Yrs,New Delhi,4.4,Not Disclosed,2.0,5.0,,
Data Scientist,Denave,4-7 Yrs,New Delhi,3.6,Not Disclosed,4.0,7.0,,
Data Scientist,Newgen,4-6 Yrs,New Delhi,3.7,Not Disclosed,4.0,6.0,,
Data Scientist,Denave,7-12 Yrs,New Delhi,3.6,Not Disclosed,7.0,12.0,,
Data Scientist,Digital Global Services,3-7 Yrs,New Delhi,5.0,Not Disclosed,3.0,7.0,,
Data Scientist,Diensten Tech Limited,4-6 Yrs,New Delhi,3.3,Not Disclosed,4.0,6.0,,
Data Scientist,Scry Analytics,3-5 Yrs,"New Delhi, Pune",4.1,Disclosed,3.0,5.0,20.0,30.0
Data Scientist,Birdeye,1-2 Yrs,New Delhi,3.3,Not Disclosed,1.0,2.0,,
Data Scientist,Confidential,1-5 Yrs,New Delhi,Not Rated,Not Disclosed,1.0,5.0,,
Data Scientist,Confidential,1-5 Yrs,New Delhi,Not Rated,Not Disclosed,1.0,5.0,,
Data Scientist,Searchurcollege,1-3 Yrs,New Delhi,1.7,Not Disclosed,1.0,3.0,,
Data Scientist,Vide Alpha Tech Services,1-5 Yrs,New Delhi,2.2,Not Disclosed,1.0,5.0,,
Data Scientist,Confidential,2-5 Yrs,New Delhi,Not Rated,Not Disclosed,2.0,5.0,,
Data Scientist,Confidential,2-7 Yrs,New Delhi,Not Rated,Not Disclosed,2.0,7.0,,
Data Scientist,Confidential,3-7 Yrs,New Delhi,Not Rated,Not Disclosed,3.0,7.0,,
Data Scientist,Gforce Consulting Solutions,3-8 Yrs,"New Delhi, Pune",4.2,Not Disclosed,3.0,8.0,,
Data Scientist,Athena Education,5-8 Yrs,New Delhi,2.5,Not Disclosed,5.0,8.0,,
Data Scientist,Bright Vision Technologies,2-5 Yrs,New Delhi,4.4,Not Disclosed,2.0,5.0,,
Data Scientist,Confidential,2-5 Yrs,New Delhi,Not Rated,Not Disclosed,2.0,5.0,,
Data Scientist,Akhil Systems,5-8 Yrs,New Delhi,3.6,Not Disclosed,5.0,8.0,,
Data Scientist,Oliver Wyman,5-10 Yrs,New Delhi,3.4,Not Disclosed,5.0,10.0,,
Data Scientist,Confidential,3-5 Yrs,New Delhi,Not Rated,Not Disclosed,3.0,5.0,,
Data Scientist,Flodata Analytics,5-8 Yrs,New Delhi,3.4,Not Disclosed,5.0,8.0,,
Data Scientist,Confidential,5-8 Yrs,New Delhi,Not Rated,Not Disclosed,5.0,8.0,,
Data Scientist,Confidential,4-6 Yrs,New Delhi,Not Rated,Not Disclosed,4.0,6.0,,
Data Scientist,KiE Square,4-5 Yrs,New Delhi,4.9,Not Disclosed,4.0,5.0,,
Data Scientist,EXL,2-6 Yrs,New Delhi,3.7,Disclosed,2.0,6.0,5.0,14.0
Data Scientist,Zeblearn Technologies,3-7 Yrs,New Delhi,4.1,Not Disclosed,3.0,7.0,,
Data Scientist,Confidential,1-5 Yrs,New Delhi,Not Rated,Not Disclosed,1.0,5.0,,
Data Scientist,ION,2-6 Yrs,New Delhi,3.5,Not Disclosed,2.0,6.0,,
Data Scientist,Lab49,3-7 Yrs,New Delhi,2.4,Not Disclosed,3.0,7.0,,
Data Scientist,Confidential,2-6 Yrs,New Delhi,Not Rated,Not Disclosed,2.0,6.0,,
Data Scientist,Naviga Global,3-7 Yrs,New Delhi,3.9,Not Disclosed,3.0,7.0,,
Data Scientist,Patanjali Research Foundation,2-5 Yrs,New Delhi,1.5,Not Disclosed,2.0,5.0,,
Data Scientist,ION,2-6 Yrs,New Delhi,3.5,Not Disclosed,2.0,6.0,,
Data Scientist,Patanjali Research Foundation,2-5 Yrs,New Delhi,1.5,Not Disclosed,2.0,5.0,,
data scientist - biotechnology Jobs,Confidential,5-8 Yrs,New Delhi,Not Rated,Not Disclosed,5.0,8.0,,
Data Scientist,Housing Finance,2-7 Yrs,New Delhi,4.2,Not Disclosed,2.0,7.0,,
Data Scientist,Patanjali Research Foundation,3-6 Yrs,New Delhi,1.5,Not Disclosed,3.0,6.0,,
Data Scientist,Indian Highways Management (IHMCL),4-8 Yrs,New Delhi,4.1,Not Disclosed,4.0,8.0,,
Data Scientist,Confidential,2-7 Yrs,New Delhi,Not Rated,Not Disclosed,2.0,7.0,,
Data Scientist,EVC Labs,3-5 Yrs,New Delhi,2.4,Not Disclosed,3.0,5.0,,
Data Scientist,Confidential,6-11 Yrs,New Delhi,Not Rated,Not Disclosed,6.0,11.0,,
Data Scientist,Confidential,3-7 Yrs,New Delhi,Not Rated,Not Disclosed,3.0,7.0,,
Data Scientist,Bonzer Business Solutions(BBS),5-10 Yrs,New Delhi,4.5,Not Disclosed,5.0,10.0,,
Data Scientist,Minfy,5-8 Yrs,New Delhi,3.2,Not Disclosed,5.0,8.0,,
Data Scientist,Shadowfax Technologies Pvt. Ltd.,2-5 Yrs,New Delhi,3.6,Not Disclosed,2.0,5.0,,
Data Scientist,Birdeye,1-2 Yrs,New Delhi,3.3,Not Disclosed,1.0,2.0,,
Data Scientist,Confidential,1-5 Yrs,New Delhi,Not Rated,Not Disclosed,1.0,5.0,,
Data Scientist,Birdeye,1-2 Yrs,New Delhi,3.3,Not Disclosed,1.0,2.0,,
Data Scientist,Lab49,2-6 Yrs,New Delhi,2.4,Not Disclosed,2.0,6.0,,
Data Scientist,ION,2-6 Yrs,New Delhi,3.5,Not Disclosed,2.0,6.0,,
Data Scientist,Diverse Lynx,2-7 Yrs,New Delhi,3.8,Not Disclosed,2.0,7.0,,
Data Scientist,Saarthee,1-6 Yrs,New Delhi,3.5,Not Disclosed,1.0,6.0,,
Data Scientist,Netomi,3-6 Yrs,New Delhi,4.0,Not Disclosed,3.0,6.0,,
Data Scientist,Torcai Digital Media,2-5 Yrs,New Delhi,3.5,Not Disclosed,2.0,5.0,,
Data Scientist,Diverse Lynx,2-7 Yrs,,3.8,Not Disclosed,2.0,7.0,,
Data Scientist,ION,2-6 Yrs,New Delhi,3.5,Not Disclosed,2.0,6.0,,
Data Scientist,Gauge Data Solutions,2-7 Yrs,New Delhi,3.5,Not Disclosed,2.0,7.0,,
Data Scientist,Confidential,3-6 Yrs,New Delhi,Not Rated,Not Disclosed,3.0,6.0,,
Data Scientist,Confidential,4-5 Yrs,New Delhi,Not Rated,Not Disclosed,4.0,5.0,,
Data Scientist,Siemens Energy,5-8 Yrs,New Delhi,4.1,Not Disclosed,5.0,8.0,,
Data Scientist,Confidential,2-7 Yrs,New Delhi,Not Rated,Not Disclosed,2.0,7.0,,
Data Scientist,The Tech Ravens,3-5 Yrs,New Delhi,2.8,Not Disclosed,3.0,5.0,,
Data scientist,Digital Vidya,4-8 Yrs,New Delhi,4.0,Not Disclosed,4.0,8.0,,
Data Scientist,Navikenz India,5-10 Yrs,New Delhi,3.2,Not Disclosed,5.0,10.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,2-5 Yrs,New Delhi,Not Rated,Not Disclosed,2.0,5.0,,
Data Scientist,Maruti Suzuki,4-9 Yrs,"New Delhi, Bangalore",4.2,Not Disclosed,4.0,9.0,,
Data Scientist,Rxlogix Corporation,3-8 Yrs,New Delhi,2.6,Not Disclosed,3.0,8.0,,
Data Scientist,Team Computers,2-6 Yrs,New Delhi,3.6,Not Disclosed,2.0,6.0,,
Data Scientist,Nits Solutions,3-8 Yrs,New Delhi,3.1,Not Disclosed,3.0,8.0,,
Data Scientist,Confidential,4-8 Yrs,New Delhi,Not Rated,Not Disclosed,4.0,8.0,,
Data Scientist,Confidential,6-11 Yrs,New Delhi,Not Rated,Not Disclosed,6.0,11.0,,
Data Scientist,Gauge Data Solutions,5-8 Yrs,New Delhi,3.5,Not Disclosed,5.0,8.0,,
Data Scientist,Confidential,5-8 Yrs,New Delhi,Not Rated,Not Disclosed,5.0,8.0,,
Data Scientist,Symmetrical Global Search Pvt Ltd,5-10 Yrs,New Delhi,3.3,Not Disclosed,5.0,10.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,6D Technologies,4-8 Yrs,"New Delhi, Bangalore",3.5,Not Disclosed,4.0,8.0,,
Data Scientist,Lingaro Sp Z Oo,8-13 Yrs,"New Delhi, Pune, Bangalore",4.2,Not Disclosed,8.0,13.0,,
Data Scientist,Confidential,5-10 Yrs,New Delhi,Not Rated,Disclosed,5.0,10.0,25.0,30.0
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,S&P Global Inc.,2-7 Yrs,New Delhi,4.1,Not Disclosed,2.0,7.0,,
Data Analyst,Maruti Suzuki,4-9 Yrs,New Delhi,4.2,Not Disclosed,4.0,9.0,,
Data Scientist,Innovaccer,2-6 Yrs,New Delhi,3.5,Not Disclosed,2.0,6.0,,
Data Scientist,Innovaccer,2-6 Yrs,New Delhi,3.5,Not Disclosed,2.0,6.0,,
Data Analyst,Maruti Suzuki,4-9 Yrs,New Delhi,4.2,Not Disclosed,4.0,9.0,,
Data Scientist,Mott Macdonald,7-8 Yrs,"New Delhi, Bangalore",4.2,Not Disclosed,7.0,8.0,,
Data Scientist,SAP,7-11 Yrs,New Delhi,4.2,Not Disclosed,7.0,11.0,,
Data Scientist,EY,10-15 Yrs,"New Delhi, Bangalore",3.4,Not Disclosed,10.0,15.0,,
Data Scientist,R Systems International,6-11 Yrs,New Delhi,3.3,Not Disclosed,6.0,11.0,,
Data Scientist,Hdfc Bank,10-15 Yrs,New Delhi,3.9,Disclosed,10.0,15.0,40.0,60.0
Data Engineer,Confidential,3-7 Yrs,"New Delhi, Pune, Bangalore",Not Rated,Disclosed,3.0,7.0,15.0,30.0
Data Scientist,Birdeye,5-9 Yrs,"New Delhi, Pune, Bangalore",3.3,Disclosed,5.0,9.0,37.5,55.0
Data Scientist,Vmock,3-6 Yrs,"New Delhi, Pune, Bangalore",2.6,Not Disclosed,3.0,6.0,,
Data Scientist,Datatrained,2-4 Yrs,"New Delhi, Bangalore",3.9,Not Disclosed,2.0,4.0,,
Data Scientist,Confidential,2-7 Yrs,New Delhi,Not Rated,Not Disclosed,2.0,7.0,,
Data Scientist,Confidential,8-12 Yrs,"New Delhi, Bangalore",Not Rated,Disclosed,8.0,12.0,11.0,19.0
Data Scientist,Sensorflow,3-7 Yrs,"New Delhi, Pune, Bangalore",4.0,Not Disclosed,3.0,7.0,,
Data Scientist,Confidential,3-7 Yrs,"New Delhi, Pune, Bangalore",Not Rated,Not Disclosed,3.0,7.0,,
Data Scientist,Mastercard,4-9 Yrs,New Delhi,4.0,Not Disclosed,4.0,9.0,,
Data Scientist,Navikenz India,8-13 Yrs,"New Delhi, Bangalore",3.2,Not Disclosed,8.0,13.0,,
Data Scientist,Confidential,9-14 Yrs,"New Delhi, Bangalore",Not Rated,Not Disclosed,9.0,14.0,,
Data Scientist,Lingaro Sp Z Oo,5-7 Yrs,"New Delhi, Pune, Bangalore",4.2,Not Disclosed,5.0,7.0,,
Senior data scientist,Dhurin,5-9 Yrs,"New Delhi, Bangalore",2.9,Not Disclosed,5.0,9.0,,
Data Scientist,Binance,6-11 Yrs,"New Delhi, Pune, Bangalore",3.6,Not Disclosed,6.0,11.0,,
Data Scientist,Orange Business Services,4-9 Yrs,New Delhi,4.3,Not Disclosed,4.0,9.0,,
Data Scientist,Neal Analytics,4-9 Yrs,"New Delhi, Pune, Bangalore",3.5,Not Disclosed,4.0,9.0,,
Data Scientist,Relx Group,4-9 Yrs,"New Delhi, Pune, Bangalore",3.7,Not Disclosed,4.0,9.0,,
Data Scientist,Neal Analytics,11-15 Yrs,"New Delhi, Pune, Bangalore",3.5,Not Disclosed,11.0,15.0,,
Data Scientist,Epam Systems,8-12 Yrs,New Delhi,3.8,Not Disclosed,8.0,12.0,,
Data Scientist,Fractal Analytics,1-7 Yrs,"New Delhi, Pune, Bangalore",4.0,Not Disclosed,1.0,7.0,,
Data Scientist,Confidential,5-8 Yrs,"New Delhi, Pune, Bangalore",Not Rated,Disclosed,5.0,8.0,17.0,22.5
MMM Data scientist,Confidential,5-10 Yrs,Remote,Not Rated,Disclosed,5.0,10.0,19.0,32.5
Data Scientist,Zebra Technologies,2-4 Yrs,"Pune, Bangalore",4.0,Not Disclosed,2.0,4.0,,
Data Scientist,Infogain,3-8 Yrs,"New Delhi, Pune",3.6,Disclosed,3.0,8.0,6.0,15.0
Data Scientist,Credence Resource Management,3-6 Yrs,Pune,3.5,Not Disclosed,3.0,6.0,,
Data Scientist,Confidential,2-4 Yrs,"Pune, Bangalore",Not Rated,Not Disclosed,2.0,4.0,,
Data Scientist,Team Management Services,2-5 Yrs,Pune,4.4,Not Disclosed,2.0,5.0,,
Data Scientist,Diyguru,3-5 Yrs,"New Delhi, Pune",3.4,Not Disclosed,3.0,5.0,,
Data Scientist,John Crane Sealing Systems India,10-15 Yrs,Pune,3.7,Not Disclosed,10.0,15.0,,
Data Scientist,Capgemini,6-11 Yrs,Pune,3.7,Not Disclosed,6.0,11.0,,
Data Scientist,Tech Mahindra,6-11 Yrs,"Pune, Bangalore",3.5,Not Disclosed,6.0,11.0,,
Data scientist - HR Domain experience,Confidential,4-7 Yrs,"Pune, Bangalore",Not Rated,Not Disclosed,4.0,7.0,,
Data Scientist,Codvo,5-10 Yrs,Pune,3.7,Not Disclosed,5.0,10.0,,
Data Scientist,Persistent,4-9 Yrs,"Pune, Bangalore",3.5,Not Disclosed,4.0,9.0,,
Data Scientist,Solytics Partners,5-10 Yrs,Pune,3.6,Not Disclosed,5.0,10.0,,
data scientist,Confidential,4-6 Yrs,Pune,Not Rated,Not Disclosed,4.0,6.0,,
Data Scientist,Rarr Technologies,8-12 Yrs,"New Delhi, Pune, Bangalore",4.5,Not Disclosed,8.0,12.0,,
Data Scientist,Confidential,4-8 Yrs,"Pune, Bangalore",Not Rated,Not Disclosed,4.0,8.0,,
Data Scientist,Confidential,4-8 Yrs,Pune,Not Rated,Not Disclosed,4.0,8.0,,
Data Scientist,Confidential,,Pune,Not Rated,Disclosed,,,,
Data Scientist,Aptlogica Technologies,0-2 Yrs,Pune,4.4,Not Disclosed,0.0,2.0,,
Data Scientist,Confidential,10-20 Yrs,"New Delhi, Pune, Bangalore",Not Rated,Disclosed,10.0,20.0,25.0,40.0
Data Scientist,Neal Analytics,1-6 Yrs,"New Delhi, Pune, Bangalore",3.5,Not Disclosed,1.0,6.0,,
Data Scientist,Amdocs,1-4 Yrs,Pune,3.8,Not Disclosed,1.0,4.0,,
Data Scientist,Coreehs,1-5 Yrs,Pune,2.0,Not Disclosed,1.0,5.0,,
Data Scientist,Innominds Software,10-20 Yrs,"Pune, Bangalore",3.3,Disclosed,10.0,20.0,25.0,35.0
Data Scientist,Crif Solutions,6-9 Yrs,Pune,3.3,Disclosed,6.0,9.0,15.0,30.0
